

RMS,595,0.626418,0.320447,0.647497,1.559907,1.691913,3.292393,32.60934,44.72263,142.5038,E4:65:B8:2C:73:48
RMS,707,0.612864,0.329013,0.676021,1.695678,1.592475,3.312183,33.19392,44.48258,140.7877,E4:65:B8:2C:73:48
RMS,714,0.633272,0.300994,0.635556,1.592698,1.673348,3.309494,33.26445,44.46103,140.1238,E4:65:B8:2C:73:48
RMS,721,0.633494,0.286241,0.6194,1.653427,1.541344,3.347835,33.43718,44.26277,136.3715,E4:65:B8:2C:73:48
RMS,728,0.619229,0.339948,0.663679,1.663842,1.4001,3.454346,33.1939,44.35726,137.7574,E4:65:B8:2C:73:48
RMS,735,0.629259,0.299111,0.644722,1.595378,1.352024,3.41879,33.36456,43.7492,130.8974,E4:65:B8:2C:73:48
RMS,742,0.61155,0.297892,0.641656,1.622185,1.865394,3.358171,33.38898,44.39826,138.7345,E4:65:B8:2C:73:48
RMS,749,0.614665,0.320006,0.636874,1.523768,1.497819,3.282401,33.53497,44.37258,137.375,E4:65:B8:2C:73:48
RMS,756,0.623938,0.343734,0.666661,1.580851,1.607607,3.329659,33.60792,44.13722,135.7651,E4:65:B8:2C:73:48
RMS,763,0.619066,0.318634,0.656447,1.562182,1.549478,3.371982,33.46187,44.33724,137.703,E4:65:B8:2C:73:48
RMS,770,0.623585,0.29771,0.634924,1.600915,1.76344,3.317428,33.65673,44.37259,138.2942,E4:65:B8:2C:73:48
RMS,777,0.618801,0.309564,0.654729,1.6498,1.536402,3.392367,33.77866,44.26799,136.7298,E4:65:B8:2C:73:48
RMS,784,0.627652,0.319751,0.646244,1.750464,1.804409,3.402788,33.77854,44.29416,136.941,E4:65:B8:2C:73:48

RMS,149,0.609686,0.398235,0.675855,1.719645,2.73738,3.989851,30.53664,44.83559,141.4658,E4:65:B8:2C:73:48
RMS,151,0.600979,0.400447,0.673395,1.672249,2.610004,3.825065,30.80521,44.29698,135.2956,E4:65:B8:2C:73:48

RMS,174,0.598473,0.39742,0.67702,1.763768,2.545579,3.802192,30.56099,45.09184,145.355,E4:65:B8:2C:73:48
RMS,177,0.600478,0.394609,0.676257,1.664484,2.542874,3.792539,30.73201,45.00679,143.5331,E4:65:B8:2C:73:48

RMS,141,0.611534,0.366463,0.665992,1.725574,2.218437,3.292382,31.87815,44.55183,139.3443,E4:65:B8:2C:73:48
RMS,144,0.618587,0.361994,0.669323,1.658085,2.156821,3.279071,31.95033,44.46983,139.0496,E4:65:B8:2C:73:48

RMS,161,0.598183,0.353595,0.658108,1.635268,2.22955,3.26853,31.78013,44.5041,137.663,E4:65:B8:2C:73:48
RMS,164,0.60659,0.392138,0.695252,1.606321,2.17958,3.228431,32.02446,44.37597,135.2804,E4:65:B8:2C:73:48
RMS,171,0.603811,0.359521,0.682584,1.644435,2.141236,3.218574,32.29236,44.43649,135.1625,E4:65:B8:2C:73:48
RMS,178,0.62567,0.365979,0.691846,1.631733,2.131236,3.336874,32.38988,44.57338,137.3275,E4:65:B8:2C:73:48
RMS,185,0.61027,0.367256,0.700108,1.718667,2.251631,3.277458,32.07308,44.64382,138.2343,E4:65:B8:2C:73:48
RMS,192,0.612427,0.352905,0.686701,1.666559,2.090143,3.264551,32.24387,44.89451,138.9516,E4:65:B8:2C:73:48
RMS,199,0.608389,0.374014,0.696457,1.614605,2.240774,3.210725,32.24384,44.70721,140.688,E4:65:B8:2C:73:48
RMS,206,0.585025,0.376571,0.697322,1.608977,2.161789,3.214668,32.19432,44.63917,140.5392,E4:65:B8:2C:73:48
